target_id	length	eff_length	est_counts	tpm
ENSMUST00000138435.2	2630	2451	0	0
ENSMUST00000123222.2	458	279	0	0
ENSMUST00000097442.9	10746	10567	0	0
ENSMUST00000194127.6	1523	1344	0	0
ENSMUST00000128275.2	3158	2979	0	0
ENSMUST00000027898.7	2666	2487	0	0
ENSMUST00000195038.2	3810	3631	0	0
ENSMUST00000148129.2	585	406	0	0
ENSMUST00000041759.14	4191	4012	0	0
ENSMUST00000151062.8	310	131	0	0
ENSMUST00000145919.2	3989	3810	0	0
ENSMUST00000134126.2	445	266	0	0
ENSMUST00000211863.2	512	333	0	0
ENSMUST00000133585.2	609	430	0	0
ENSMUST00000212372.2	682	503	0	0
ENSMUST00000109940.2	2656	2477	27	3.65737
ENSMUST00000129391.2	529	350	0	0
ENSMUST00000026398.5	1230	1051	0	0
ENSMUST00000032454.8	4302	4123	0	0
ENSMUST00000204600.3	3449	3270	25	2.56521
ENSMUST00000204278.3	2275	2096	0	0
ENSMUST00000203330.2	400	221	0	0
ENSMUST00000203100.2	708	529	0	0
ENSMUST00000204074.2	1740	1561	0	0
ENSMUST00000204540.2	722	543	0	0
ENSMUST00000091996.4	2672	2493	0	0
ENSMUST00000077460.5	2523	2344	0	0
ENSMUST00000204763.3	2854	2675	0	0
ENSMUST00000185104.2	540	361	0	0
ENSMUST00000031446.7	7995	7816	0	0
ENSMUST00000184422.2	1222	1043	0	0
ENSMUST00000019929.13	1774	1595	0	0
ENSMUST00000173400.8	683	504	0	0
ENSMUST00000172400.2	825	646	0	0
ENSMUST00000174007.2	462	283	0	0
ENSMUST00000173511.2	488	309	0	0
ENSMUST00000165806.8	1775	1596	0	0
ENSMUST00000002133.9	1268	1089	235.491	72.5569
ENSMUST00000154080.2	964	785	0	0
ENSMUST00000133020.2	586	407	0	0
ENSMUST00000213643.2	710	531	287.72	181.805
ENSMUST00000034777.14	864	685	0	0
ENSMUST00000215119.2	2403	2224	0	0
ENSMUST00000163820.3	699	520	92.8826	59.9325
ENSMUST00000215870.2	803	624	0	0
ENSMUST00000214633.2	394	215	22.3977	34.9539
ENSMUST00000215968.2	526	347	0	0
ENSMUST00000151195.8	3671	3492	0	0
ENSMUST00000018651.14	2909	2730	0	0
ENSMUST00000130569.2	1005	826	0	0
ENSMUST00000102643.2	2650	2471	92	12.4924
ENSMUST00000153486.2	438	259	0	0
ENSMUST00000014747.3	1874	1695	0	0
ENSMUST00000233202.2	564	385	0	0
ENSMUST00000053733.15	7328	7149	0	0
ENSMUST00000113403.8	4675	4496	0	0
ENSMUST00000113406.8	4606	4427	0	0
ENSMUST00000113398.8	4830	4651	0	0
ENSMUST00000113399.6	5166	4987	0	0
ENSMUST00000113401.4	5158	4979	0	0
ENSMUST00000154804.8	3236	3057	0	0
ENSMUST00000152573.8	2496	2317	0	0
ENSMUST00000155469.8	2933	2754	0	0
ENSMUST00000136775.2	2246	2067	0	0
ENSMUST00000200076.2	3677	3498	0	0
ENSMUST00000165630.3	2267	2088	36.195	5.81634
ENSMUST00000212651.2	503	324	0	0
ENSMUST00000212564.2	453	274	0	0
ENSMUST00000212388.2	421	242	19.805	27.4594
ENSMUST00000212299.2	469	290	0	0
ENSMUST00000078847.13	1769	1590	0	0
ENSMUST00000211869.2	392	213	0	0
ENSMUST00000211938.2	377	198	0	0
ENSMUST00000212278.2	670	491	0	0
ENSMUST00000039164.4	2464	2285	0	0
ENSMUST00000088987.3	3782	3603	0	0
ENSMUST00000160212.2	476	297	0	0
ENSMUST00000161650.3	2978	2799	0	0
ENSMUST00000161220.2	2817	2638	0	0
ENSMUST00000160780.2	2782	2603	0	0
ENSMUST00000035164.10	5224	5045	0	0
ENSMUST00000189631.2	769	590	0	0
ENSMUST00000187065.2	536	357	0	0
ENSMUST00000186897.2	4023	3844	0	0
ENSMUST00000188840.2	1806	1627	0	0
ENSMUST00000185721.2	771	592	0	0
ENSMUST00000185305.2	357	178	0	0
ENSMUST00000190712.3	1157	978	0	0
ENSMUST00000189349.7	525	346	0	0
ENSMUST00000185972.2	828	649	0	0
ENSMUST00000216460.2	2594	2415	0	0
ENSMUST00000071559.3	930	751	0	0
ENSMUST00000200049.2	1550	1371	57.7658	14.1372
ENSMUST00000064759.7	3215	3036	18.2342	2.0152
ENSMUST00000196416.5	3302	3123	0	0
ENSMUST00000197192.2	394	215	0	0
ENSMUST00000198424.2	2175	1996	0	0
ENSMUST00000204515.3	2909	2730	0	0
ENSMUST00000049027.10	4739	4560	0	0
ENSMUST00000186122.7	1929	1750	0	0
ENSMUST00000130544.2	541	362	0	0
ENSMUST00000147800.2	644	465	0	0
ENSMUST00000213579.2	5493	5314	0	0
ENSMUST00000082131.4	1086	907	0	0
ENSMUST00000115212.8	3584	3405	0	0
ENSMUST00000123194.8	792	613	0	0
ENSMUST00000115211.8	3295	3116	0	0
ENSMUST00000146988.8	4042	3863	0	0
ENSMUST00000115206.8	1879	1700	0	0
ENSMUST00000133928.8	503	324	0	0
ENSMUST00000115208.8	2492	2313	0	0
ENSMUST00000115209.8	2406	2227	0	0
ENSMUST00000115200.8	2491	2312	0	0
ENSMUST00000115204.8	2047	1868	0	0
ENSMUST00000148990.8	486	307	0	0
ENSMUST00000115199.8	2296	2117	0	0
ENSMUST00000130096.2	943	764	0	0
ENSMUST00000133837.2	676	497	0	0
ENSMUST00000132866.2	1253	1074	33	10.3096
ENSMUST00000170535.9	1527	1348	0	0
ENSMUST00000167972.9	1541	1362	0	0
ENSMUST00000004761.13	1589	1410	0	0
ENSMUST00000069831.15	1625	1446	0	0
ENSMUST00000069808.13	1658	1479	0	0
ENSMUST00000216681.2	4555	4376	0	0
ENSMUST00000216212.2	3892	3713	0	0
ENSMUST00000063031.4	939	760	0	0
ENSMUST00000048229.9	3164	2985	0	0
ENSMUST00000093141.12	2120	1941	0	0
ENSMUST00000093142.12	2216	2037	0	0
ENSMUST00000063444.3	3378	3199	0	0
ENSMUST00000109172.4	641	462	0	0
ENSMUST00000233003.2	618	439	0	0
ENSMUST00000043464.14	5530	5351	0	0
ENSMUST00000151002.8	3010	2831	0	0
ENSMUST00000132790.2	3056	2877	0	0
ENSMUST00000145567.8	5016	4837	0	0
ENSMUST00000144966.2	628	449	0	0
ENSMUST00000133393.8	4047	3868	0	0
ENSMUST00000125949.2	1321	1142	52	15.2781
ENSMUST00000105845.9	10902	10723	0	0
ENSMUST00000059287.14	4804	4625	0	0
ENSMUST00000105846.9	3653	3474	0	0
ENSMUST00000156558.2	828	649	0	0
ENSMUST00000144573.2	2519	2340	0	0
ENSMUST00000151502.2	599	420	0	0
ENSMUST00000005548.8	1569	1390	0	0
ENSMUST00000159631.3	774	595	0	0
ENSMUST00000121394.3	2134	1955	0	0
ENSMUST00000205300.2	1662	1483	0	0
ENSMUST00000164309.3	3381	3202	0	0
ENSMUST00000212426.2	2604	2425	0	0
ENSMUST00000212811.2	2653	2474	0	0
ENSMUST00000212648.2	760	581	0	0
ENSMUST00000211912.2	595	416	0	0
ENSMUST00000215453.2	4143	3964	0	0
ENSMUST00000216906.2	4325	4146	0	0
ENSMUST00000050915.5	1084	905	0	0
ENSMUST00000106703.2	144	8.51793	0	0
ENSMUST00000138091.8	3291	3112	132	14.232
ENSMUST00000029490.15	3863	3684	0	0
ENSMUST00000153530.2	737	558	0	0
ENSMUST00000144864.8	1689	1510	0	0
ENSMUST00000137583.2	587	408	0	0
ENSMUST00000151935.2	583	404	0	0
ENSMUST00000153623.2	831	652	0	0
ENSMUST00000138116.2	2580	2401	0	0
ENSMUST00000203887.3	1658	1479	0	0
ENSMUST00000204250.3	1644	1465	0	0
ENSMUST00000204712.4	1460	1281	0	0
ENSMUST00000062314.4	936	757	0	0
ENSMUST00000139143.8	3578	3399	0	0
ENSMUST00000019861.13	3958	3779	0	0
ENSMUST00000115167.8	674	495	0	0
ENSMUST00000151055.8	704	525	0	0
ENSMUST00000194656.6	801	622	0	0
ENSMUST00000130376.3	655	476	0	0
ENSMUST00000140163.2	712	533	0	0
ENSMUST00000044455.8	11876	11697	15	0.430277
ENSMUST00000125723.4	542	363	0	0
ENSMUST00000078111.11	4041	3862	0	0
ENSMUST00000034591.11	6058	5879	0	0
ENSMUST00000159499.2	365	186	0	0
ENSMUST00000162559.2	295	116	0	0
ENSMUST00000159970.2	3146	2967	0	0
ENSMUST00000162587.2	1148	969	0	0
ENSMUST00000214271.2	2098	1919	0	0
ENSMUST00000078914.3	954	775	0	0
ENSMUST00000026436.10	2394	2215	0	0
ENSMUST00000106231.8	4005	3826	0	0
ENSMUST00000075180.12	3518	3339	0	0
ENSMUST00000103021.10	3398	3219	0	0
ENSMUST00000106233.2	2442	2263	0	0
ENSMUST00000146566.2	433	254	0	0
ENSMUST00000146960.2	276	97.0001	0	0
ENSMUST00000152523.8	585	406	0	0
ENSMUST00000131580.2	360	181	0	0
ENSMUST00000039763.14	1557	1378	0	0
ENSMUST00000133796.2	831	652	0	0
ENSMUST00000124838.2	1525	1346	0	0
ENSMUST00000124447.2	353	174	0	0
ENSMUST00000188270.2	1405	1226	0	0
ENSMUST00000065124.2	300	121	0	0
ENSMUST00000067582.14	2921	2742	0	0
ENSMUST00000139428.8	2605	2426	0	0
ENSMUST00000110686.3	2417	2238	0	0
ENSMUST00000123656.2	412	233	0	0
ENSMUST00000130010.8	457	278	0	0
ENSMUST00000147347.2	275	96.0001	0	0
ENSMUST00000135599.2	780	601	0	0
ENSMUST00000126662.2	2037	1858	0	0
ENSMUST00000154839.8	833	654	52.0369	26.6971
ENSMUST00000066264.13	1267	1088	167.963	51.7984
ENSMUST00000127590.2	741	562	0	0
ENSMUST00000124017.2	422	243	0	0
ENSMUST00000132376.2	673	494	0	0
ENSMUST00000143708.8	594	415	0	0
ENSMUST00000137834.2	861	682	0	0
ENSMUST00000119026.8	5134	4955	0	0
ENSMUST00000134780.2	669	490	0	0
ENSMUST00000128068.8	2754	2575	0	0
ENSMUST00000132592.2	2754	2575	0	0
ENSMUST00000145748.2	474	295	0	0
ENSMUST00000106151.8	3232	3053	0	0
ENSMUST00000106153.9	3446	3267	0	0
ENSMUST00000039021.11	3410	3231	0	0
ENSMUST00000106149.8	2416	2237	0	0
ENSMUST00000149262.8	473	294	0	0
ENSMUST00000129978.2	644	465	0	0
ENSMUST00000141103.2	650	471	0	0
ENSMUST00000139848.8	2810	2631	0	0
ENSMUST00000132133.2	1299	1120	22	6.59077
ENSMUST00000214672.2	2955	2776	0	0
ENSMUST00000169800.4	1004	825	0	0
ENSMUST00000164759.8	7090	6911	11.9989	0.58255
ENSMUST00000166020.8	5481	5302	0	0
ENSMUST00000165992.2	920	741	0	0
ENSMUST00000164599.8	1018	839	0	0
ENSMUST00000169740.2	1681	1502	0	0
ENSMUST00000164525.2	733	554	0	0
ENSMUST00000165449.8	2961	2782	0	0
ENSMUST00000171378.8	2694	2515	0	0
ENSMUST00000164559.2	530	351	0	0
ENSMUST00000167880.8	4280	4101	0	0
ENSMUST00000171218.8	1476	1297	0	0
ENSMUST00000166885.2	595	416	0	0
ENSMUST00000211732.2	2770	2591	0	0
ENSMUST00000167652.2	404	225	0	0
ENSMUST00000033058.14	7154	6975	0.00107594	5.17576e-05
ENSMUST00000098651.6	5564	5385	0	0
ENSMUST00000215501.2	2895	2716	28	3.45907
ENSMUST00000214830.2	2492	2313	1	0.145063
ENSMUST00000216209.2	739	560	0	0
ENSMUST00000215455.2	748	569	0	0
ENSMUST00000072976.4	936	757	0	0
ENSMUST00000111611.8	4072	3893	0	0
ENSMUST00000140905.8	4817	4638	0	0
ENSMUST00000117467.7	3195	3016	0	0
ENSMUST00000195584.2	1601	1422	0	0
ENSMUST00000148952.8	4182	4003	0	0
ENSMUST00000192890.2	4238	4059	0	0
ENSMUST00000145736.3	2992	2813	0	0
ENSMUST00000212864.2	1250	1071	0	0
ENSMUST00000020375.7	2690	2511	0	0
ENSMUST00000219109.2	1844	1665	13	2.61975
ENSMUST00000219570.2	597	418	0	0
ENSMUST00000219603.2	511	332	0	0
ENSMUST00000218391.2	416	237	0	0
ENSMUST00000031170.10	3192	3013	9	1.00225
ENSMUST00000199392.5	1469	1290	2.38569	0.620521
ENSMUST00000198059.5	2341	2162	0	0
ENSMUST00000199141.2	1370	1191	0	0
ENSMUST00000034033.15	2014	1835	0	0
ENSMUST00000212704.2	2035	1856	0	0
ENSMUST00000121983.2	1894	1715	0	0
ENSMUST00000139651.8	661	482	0	0
ENSMUST00000084097.12	1159	980	163.041	55.8216
ENSMUST00000151222.2	600	421	180.612	143.945
ENSMUST00000105592.8	1029	850	0	0
ENSMUST00000129711.2	427	248	50.3468	68.1164
ENSMUST00000105591.2	773	594	0	0
ENSMUST00000233984.2	2937	2758	0	0
ENSMUST00000124099.8	1177	998	0	0
ENSMUST00000233460.2	621	442	0	0
ENSMUST00000129096.3	1830	1651	0	0
ENSMUST00000133786.3	815	636	0	0
ENSMUST00000233109.2	825	646	0	0
ENSMUST00000233051.2	864	685	0	0
ENSMUST00000233676.2	1127	948	0	0
ENSMUST00000004986.14	1526	1347	0	0
ENSMUST00000100037.9	2254	2075	0	0
ENSMUST00000112179.9	2297	2118	0	0
ENSMUST00000148876.8	2473	2294	0	0
ENSMUST00000112186.9	2347	2168	0	0
ENSMUST00000121586.8	1151	972	0	0
ENSMUST00000140293.2	592	413	0	0
ENSMUST00000149181.8	743	564	0	0
ENSMUST00000124781.2	833	654	0	0
ENSMUST00000090849.6	1842	1663	0	0
ENSMUST00000124208.2	1597	1418	0	0
ENSMUST00000124273.2	390	211	0	0
ENSMUST00000203248.3	1429	1250	0	0
ENSMUST00000097164.3	939	760	0	0
ENSMUST00000035484.11	3387	3208	0	0
ENSMUST00000116517.9	3741	3562	239.865	22.5946
ENSMUST00000190226.7	3107	2928	0	0
ENSMUST00000072249.13	3787	3608	0.000557255	5.18226e-05
ENSMUST00000189875.8	554	375	0	0
ENSMUST00000189896.2	1023	844	0	0
ENSMUST00000190127.2	3377	3198	0	0
ENSMUST00000046384.9	1088	909	0	0
ENSMUST00000197522.5	3508	3329	0	0
ENSMUST00000198014.5	4250	4071	0	0
ENSMUST00000036031.13	3745	3566	0	0
ENSMUST00000197404.2	1186	1007	0	0
ENSMUST00000198071.5	1820	1641	0	0
ENSMUST00000195969.5	2014	1835	0	0
ENSMUST00000198937.2	2233	2054	0	0
ENSMUST00000196035.2	3297	3118	3	0.322832
ENSMUST00000198930.2	655	476	16	11.2783
ENSMUST00000199553.2	401	222	0	0
ENSMUST00000092165.5	156	10.3458	0	0
ENSMUST00000214109.2	3598	3419	0	0
ENSMUST00000097163.3	939	760	0	0
ENSMUST00000046332.6	1203	1024	0	0
ENSMUST00000153104.2	946	767	0	0
ENSMUST00000046285.6	1040	861	0	0
ENSMUST00000027897.8	1680	1501	23.9454	5.3527
ENSMUST00000130804.8	1077	898	0	0
ENSMUST00000132289.2	489	310	4.05458	4.38849
ENSMUST00000144452.2	1708	1529	0	0
ENSMUST00000037127.15	1719	1540	0	0
ENSMUST00000144373.2	830	651	14	7.2157
ENSMUST00000146384.8	1336	1157	0	0
ENSMUST00000125312.2	596	417	17	13.6787
ENSMUST00000134453.2	245	66.0374	0	0
ENSMUST00000134379.2	1013	834	0	0
ENSMUST00000213512.2	3499	3320	0	0
ENSMUST00000073704.2	939	760	0	0
ENSMUST00000015901.11	3471	3292	0	0
ENSMUST00000138151.8	1548	1369	24	5.88219
ENSMUST00000143214.2	2301	2122	0	0
ENSMUST00000137346.2	765	586	0	0
ENSMUST00000057194.9	1984	1805	20	3.71778
ENSMUST00000128705.8	649	470	0	0
ENSMUST00000143262.2	567	388	0	0
ENSMUST00000068452.10	8152	7973	0	0
ENSMUST00000211887.2	8364	8185	0	0
ENSMUST00000212302.2	3809	3630	13.7453	1.27051
ENSMUST00000213006.2	7479	7300	0	0
ENSMUST00000212369.2	479	300	0	0
ENSMUST00000212415.2	956	777	0	0
ENSMUST00000212535.2	1546	1367	0	0
ENSMUST00000212712.2	656	477	0	0
ENSMUST00000212195.2	696	517	0	0
ENSMUST00000212340.2	2381	2202	0	0
ENSMUST00000211973.2	2469	2290	0	0
ENSMUST00000213046.2	550	371	0	0
ENSMUST00000211937.2	500	321	0	0
ENSMUST00000212228.2	2925	2746	0	0
ENSMUST00000212556.2	521	342	0	0
ENSMUST00000212323.2	3277	3098	0	0
ENSMUST00000098473.11	8390	8211	0	0
ENSMUST00000197166.2	3137	2958	0	0
ENSMUST00000061937.13	2892	2713	0	0
ENSMUST00000196609.2	691	512	0	0
ENSMUST00000029840.4	2629	2450	0	0
ENSMUST00000062860.5	343	164	0	0
ENSMUST00000148707.8	2736	2557	12.0007	1.57473
ENSMUST00000148696.2	366	187	0	0
ENSMUST00000142112.2	374	195	0	0
ENSMUST00000127589.2	388	209	0	0
ENSMUST00000155759.3	589	410	0	0
ENSMUST00000129162.3	1828	1649	22	4.47645
ENSMUST00000119146.8	3610	3431	0	0
ENSMUST00000116613.9	3591	3412	0	0
ENSMUST00000055281.8	3657	3478	0	0
ENSMUST00000233155.2	2274	2095	0	0
ENSMUST00000233136.2	1289	1110	18	5.44103
ENSMUST00000233247.2	406	227	0	0
ENSMUST00000232697.2	537	358	0	0
ENSMUST00000024766.7	1195	1016	0	0
ENSMUST00000030420.9	4713	4534	0	0
ENSMUST00000112393.9	6900	6721	0	0
ENSMUST00000048660.12	2305	2126	0	0
ENSMUST00000152989.2	421	242	0	0
ENSMUST00000132450.2	152	9.667	0	0
ENSMUST00000054684.14	1415	1236	0	0
ENSMUST00000238748.2	7879	7700	57	2.48379
ENSMUST00000102776.5	1502	1323	12	3.04336
ENSMUST00000143607.2	561	382	0	0
ENSMUST00000200488.5	566	387	0	0
ENSMUST00000197980.5	1807	1628	0	0
ENSMUST00000029839.11	1920	1741	0	0
ENSMUST00000195949.2	411	232	0	0
ENSMUST00000123421.6	742	563	0	0
ENSMUST00000197684.2	789	610	0	0
ENSMUST00000093951.3	2712	2533	0	0
ENSMUST00000071841.7	2100	1921	0	0
ENSMUST00000165007.9	1954	1775	63.75	12.0507
ENSMUST00000233733.2	1854	1675	0	0
ENSMUST00000232776.2	952	773	0	0
ENSMUST00000233524.2	534	355	45.25	42.7683
ENSMUST00000204573.3	5407	5228	0	0
ENSMUST00000080313.2	936	757	0	0
ENSMUST00000141883.8	1097	918	0	0
ENSMUST00000030947.4	2203	2024	0	0
ENSMUST00000133592.2	564	385	0	0
ENSMUST00000143886.2	594	415	0	0
ENSMUST00000141766.8	788	609	0	0
ENSMUST00000126487.2	715	536	0	0
ENSMUST00000132142.2	449	270	0	0
ENSMUST00000040314.12	1599	1420	90	21.266
ENSMUST00000125808.2	447	268	0	0
ENSMUST00000150369.2	663	484	0	0
ENSMUST00000131036.3	458	279	0	0
ENSMUST00000195047.2	347	168	0	0
ENSMUST00000156469.2	517	338	0	0
ENSMUST00000039484.6	4092	3913	0	0
ENSMUST00000020378.5	2719	2540	0	0
ENSMUST00000039581.14	2304	2125	0	0
ENSMUST00000100403.9	2428	2249	0	0
ENSMUST00000143045.8	1021	842	15.1046	6.01905
ENSMUST00000107194.8	664	485	0	0
ENSMUST00000128614.2	893	714	0	0
ENSMUST00000128659.2	1069	890	0	0
ENSMUST00000125018.8	673	494	0	0
ENSMUST00000111608.8	3714	3535	29	2.75258
ENSMUST00000192384.6	523	344	0	0
ENSMUST00000150721.4	546	367	0	0
ENSMUST00000052245.9	849	670	0	0
ENSMUST00000136636.2	772	593	0	0
ENSMUST00000124310.5	1662	1483	0	0
ENSMUST00000166779.2	63	3.78007	0	0
ENSMUST00000028111.6	4412	4233	0	0
ENSMUST00000150890.3	1013	834	0	0
ENSMUST00000195427.2	502	323	0	0
ENSMUST00000135582.8	1771	1592	0	0
ENSMUST00000102687.4	1566	1387	0	0
ENSMUST00000129510.2	1862	1683	0	0
ENSMUST00000123586.2	604	425	0	0
ENSMUST00000134642.2	443	264	0	0
ENSMUST00000127750.2	454	275	0	0
ENSMUST00000073834.5	1428	1249	0	0
ENSMUST00000033074.8	748	569	44	25.9461
ENSMUST00000206053.2	606	427	0	0
ENSMUST00000119922.2	387	208	0	0
ENSMUST00000233032.2	603	424	0	0
ENSMUST00000232732.2	748	569	0	0
ENSMUST00000233644.2	533	354	0	0
ENSMUST00000232762.2	706	527	0	0
ENSMUST00000233430.2	945	766	416	182.22
ENSMUST00000233491.2	673	494	0	0
ENSMUST00000002845.8	859	680	0	0
ENSMUST00000233612.2	766	587	0	0
ENSMUST00000233385.2	757	578	0	0
ENSMUST00000215503.2	2910	2731	0	0
ENSMUST00000063168.3	1025	846	0	0
ENSMUST00000118593.8	3058	2879	36	4.19558
ENSMUST00000014743.10	4176	3997	0	0
ENSMUST00000120654.8	821	642	0	0
ENSMUST00000120243.8	2097	1918	0	0
ENSMUST00000155557.2	2160	1981	0	0
ENSMUST00000156820.2	836	657	0	0
ENSMUST00000153114.2	773	594	0	0
ENSMUST00000204108.3	1304	1125	0	0
ENSMUST00000075613.2	936	757	0	0
ENSMUST00000135643.8	1192	1013	0	0
ENSMUST00000178511.3	954	775	0	0
ENSMUST00000034920.11	2310	2131	0	0
ENSMUST00000213604.2	1294	1115	0	0
ENSMUST00000216999.2	1150	971	0	0
ENSMUST00000213970.2	1944	1765	0	0
ENSMUST00000077024.2	945	766	0	0
ENSMUST00000078451.7	3824	3645	0	0
ENSMUST00000136238.8	2579	2400	0	0
ENSMUST00000155131.8	3314	3135	0	0
ENSMUST00000129493.8	2923	2744	0	0
ENSMUST00000137474.2	2360	2181	0	0
ENSMUST00000132585.2	372	193	0	0
ENSMUST00000086559.7	4697	4518	35	2.59928
ENSMUST00000146360.2	553	374	0	0
ENSMUST00000214064.2	3119	2940	12.6744	1.44648
ENSMUST00000082342.3	960	781	0	0
ENSMUST00000204402.3	2014	1835	0	0
ENSMUST00000029135.15	2931	2752	0	0
ENSMUST00000149788.2	3563	3384	0	0
ENSMUST00000065973.9	2876	2697	0	0
ENSMUST00000131054.2	3609	3430	0	0
ENSMUST00000103142.12	2145	1966	0	0
ENSMUST00000133654.3	1646	1467	15	3.43078
ENSMUST00000143169.2	445	266	0	0
ENSMUST00000151781.2	879	700	0	0
ENSMUST00000153975.8	456	277	0	0
ENSMUST00000148870.2	646	467	0	0
ENSMUST00000204529.3	2824	2645	0	0
ENSMUST00000076508.3	939	760	0	0
ENSMUST00000233082.2	1587	1408	0	0
ENSMUST00000233988.2	3038	2859	0	0
ENSMUST00000233757.2	485	306	0	0
ENSMUST00000002839.9	2926	2747	0	0
ENSMUST00000130322.2	2311	2132	0	0
ENSMUST00000146444.8	4380	4201	23	1.83699
ENSMUST00000147938.2	1980	1801	0	0
ENSMUST00000142007.2	618	439	0	0
ENSMUST00000143848.2	703	524	0	0
ENSMUST00000203629.2	1767	1588	0	0
ENSMUST00000204276.2	1431	1252	0	0
ENSMUST00000154147.2	755	576	0	0
ENSMUST00000209862.2	573	394	0	0
ENSMUST00000169754.8	4937	4758	0	0
ENSMUST00000163222.2	364	185	0	0
ENSMUST00000042275.15	4880	4701	0	0
ENSMUST00000164592.8	2480	2301	0	0
ENSMUST00000072999.13	4677	4498	0	0
ENSMUST00000168783.8	3854	3675	0	0
ENSMUST00000165554.2	370	191	0	0
ENSMUST00000163576.2	344	165	0	0
ENSMUST00000170300.8	3942	3763	0	0
ENSMUST00000167032.2	4125	3946	0	0
ENSMUST00000163548.2	577	398	0	0
ENSMUST00000049583.8	7192	7013	0	0
ENSMUST00000218160.2	806	627	0	0
ENSMUST00000145505.2	4446	4267	0	0
ENSMUST00000125459.2	895	716	0	0
ENSMUST00000010421.7	7443	7264	0	0
ENSMUST00000141331.2	462	283	0	0
ENSMUST00000136184.2	750	571	42	24.68
ENSMUST00000132756.2	957	778	0	0
ENSMUST00000145145.2	818	639	0	0
ENSMUST00000126928.2	736	557	3	1.80716
ENSMUST00000147432.2	786	607	23	12.7137
ENSMUST00000198435.5	3350	3171	3.1887	0.337403
ENSMUST00000123393.8	2026	1847	0	0
ENSMUST00000151556.8	1903	1724	0	0
ENSMUST00000132546.2	1981	1802	0	0
ENSMUST00000031171.9	909	730	0	0
ENSMUST00000138076.2	523	344	0	0
ENSMUST00000213329.2	4958	4779	0	0
ENSMUST00000077836.3	939	760	0	0
ENSMUST00000186165.2	545	366	0	0
ENSMUST00000168665.3	595	416	28	22.5838
ENSMUST00000187234.2	512	333	0	0
ENSMUST00000185528.2	1771	1592	0	0
ENSMUST00000102993.10	4657	4478	67	5.02021
ENSMUST00000128141.8	620	441	0	0
ENSMUST00000094543.3	975	796	0	0
ENSMUST00000148744.2	803	624	0	0
ENSMUST00000213222.2	4747	4568	0	0
ENSMUST00000056961.4	936	757	0	0
ENSMUST00000213236.2	4235	4056	0	0
ENSMUST00000213992.2	4421	4242	0	0
ENSMUST00000049452.15	3574	3395	0	0
ENSMUST00000189588.7	2850	2671	0	0
ENSMUST00000189066.2	2145	1966	0	0
ENSMUST00000191069.2	4768	4589	0	0
ENSMUST00000215136.2	724	545	0	0
ENSMUST00000186455.3	1591	1412	0	0
ENSMUST00000004985.11	7169	6990	0	0
ENSMUST00000233646.2	4497	4318	0	0
ENSMUST00000233561.2	4305	4126	0	0
ENSMUST00000233709.2	4493	4314	0	0
ENSMUST00000136233.2	426	247	0	0
ENSMUST00000233701.2	4223	4044	0	0
ENSMUST00000232705.2	4046	3867	0	0
ENSMUST00000232997.2	5046	4867	0	0
ENSMUST00000126868.8	498	319	0	0
ENSMUST00000156029.8	4525	4346	0	0
ENSMUST00000148149.2	488	309	0	0
ENSMUST00000232940.2	510	331	0	0
ENSMUST00000144022.9	663	484	0	0
ENSMUST00000140587.9	843	664	0	0
ENSMUST00000233088.2	2597	2418	0	0
ENSMUST00000233182.2	350	171	0	0
ENSMUST00000233520.2	351	172	0	0
ENSMUST00000140973.9	2326	2147	0	0
ENSMUST00000127007.2	895	716	0	0
ENSMUST00000219116.2	3670	3491	450	43.2508
ENSMUST00000061601.9	4228	4049	0	0
ENSMUST00000062747.6	2400	2221	0	0
ENSMUST00000179243.3	2142	1963	0	0
ENSMUST00000053718.15	2134	1955	0	0
ENSMUST00000206624.2	779	600	0	0
ENSMUST00000206162.2	955	776	0	0
ENSMUST00000206320.3	817	638	0	0
ENSMUST00000205442.2	634	455	0	0
ENSMUST00000205638.2	458	279	0	0
ENSMUST00000206695.2	450	271	0	0
ENSMUST00000031367.15	2732	2553	0	0
ENSMUST00000124569.8	2370	2191	46	7.04445
ENSMUST00000153832.8	2673	2494	0	0
ENSMUST00000198486.5	507	328	0	0
ENSMUST00000144603.6	779	600	0	0
ENSMUST00000200212.5	166	12.4336	0	0
ENSMUST00000199810.2	219	41.1625	0	0
ENSMUST00000152727.2	679	500	0	0
ENSMUST00000198727.2	200	26.5685	0	0
ENSMUST00000155321.2	333	154	0	0
ENSMUST00000182841.2	2936	2757	0	0
ENSMUST00000203966.3	2602	2423	0	0
ENSMUST00000215067.2	2659	2480	0	0
ENSMUST00000056002.5	1070	891	0	0
ENSMUST00000218901.2	1070	891	0	0
ENSMUST00000073939.13	4549	4370	0	0
ENSMUST00000102798.8	4654	4475	0	0
ENSMUST00000071168.6	4176	3997	0	0
ENSMUST00000131958.2	361	182	0	0
ENSMUST00000217228.2	2502	2323	0	0
ENSMUST00000057477.4	939	760	0	0
ENSMUST00000080812.14	1824	1645	0	0
ENSMUST00000152391.9	1673	1494	0	0
ENSMUST00000202393.2	831	652	0	0
ENSMUST00000102992.10	1865	1686	0	0
ENSMUST00000115184.2	1504	1325	0	0
ENSMUST00000138983.2	447	268	0	0
ENSMUST00000136255.2	787	608	0	0
ENSMUST00000126945.8	477	298	0	0
ENSMUST00000147990.2	556	377	0	0
